id,nhits,t1st,x0,y0,z0,entry,M_dist,tInject,xInject,yInject,zInject
275,11,394.5,-661.03,618.034,-45,275,342.849,-109.868,-4.49035,101.641,-38.2868
275,7,459.087,-661.03,618.034,-15,275,342.849,-134.051,0.143897,106.961,-69.9538
275,2,580.829,-792.055,729.49,-135,275,342.849,-353.675,173.257,43.8244,34.9062
275,4,368.488,-661.03,618.034,-75,275,342.849,-124.334,-1.71815,104.823,-9.28402
275,4,462.362,-661.03,618.034,-135,275,342.849,-267.764,25.768,136.379,40.8285
275,1,604.449,-792.055,618.034,-45,275,342.849,332.671,41.7286,4.27845,-7.77995
275,2,549.765,-792.055,729.49,-105,275,342.849,-281.313,159.39,27.9042,9.89449
275,1,1116.89,-898.056,652.476,-195,275,342.849,-283.544,265.818,105.409,99.7407
275,2,507.956,-792.055,729.49,-75,275,342.849,-233.958,150.315,17.4857,-16.841
275,2,717.614,-792.055,618.034,-165,275,342.849,-94.336,123.558,98.2236,82.7839
275,3,556.569,-661.03,618.034,15,275,342.849,-183.019,9.52788,117.735,-103.329
275,1,462.191,-726.543,708.204,-165,275,342.849,-376.818,112.18,70.2021,63.3108
275,1,524.775,-792.055,729.49,-45,275,342.849,-216.425,146.955,13.6283,-45.6324
275,1,459.851,-726.543,708.204,15,275,342.849,-217.616,81.6709,35.1762,-105.714
275,1,524.103,-620.541,742.646,-135,275,342.849,-462.772,22.6494,54.6706,27.3855
275,1,582.299,-726.543,708.204,45,275,342.849,-294.573,96.4186,52.1075,-141.02
275,1,578.202,-792.055,729.49,-15,275,342.849,-227.538,149.084,16.0731,-76.3984
275,1,468.663,-620.541,742.646,-45,275,342.849,-422.396,14.9121,45.7877,-59.8312
276,3,421.311,-277.515,493.422,-75,276,359.941,-313.831,58.143,-123.147,13.2604
276,13,381.737,-171.513,527.864,-135,276,359.941,234.616,-14.6418,-14.5434,-0.699729
276,3,264.981,-171.513,416.408,-135,276,359.941,-237.121,-43.213,-26.1252,62.9157
276,24,388.37,-171.513,527.864,-75,276,359.941,-36.2296,-31.0459,-85.185,-24.1752
276,2,473.448,-171.513,416.408,-195,276,359.941,-318.001,-48.1116,-47.2202,133.823
276,31,361.041,-171.513,527.864,-105,276,359.941,104.735,-22.5082,-48.4189,-13.1847
276,11,448.633,-171.513,527.864,-165,276,359.941,252.148,-13.58,-9.97078,26.9361
276,2,460.224,-106.001,437.694,-75,276,359.941,-388.112,-117.87,-86.7924,23.2774
276,2,883.735,-237.026,618.034,-135,276,359.941,193.855,48.4024,-115.345,4.79702
276,2,454.011,-171.513,527.864,-45,276,359.941,-178.728,-39.6764,-122.351,-34.9588
276,1,455.256,-106.001,437.694,-105,276,359.941,-327.078,-114.173,-70.8738,45.0468
276,10,263.776,-171.513,416.408,-75,276,359.941,-269.524,-45.1756,-34.5766,7.28542
276,9,215.213,-171.513,416.408,-105,276,359.941,-224.915,-42.4738,-22.9416,31.2697
276,2,610.86,-277.515,562.306,-105,276,359.941,-126.668,69.4787,-143.215,18.0207
276,1,682.866,-277.515,381.966,-135,276,359.941,-536.063,44.6832,-69.6529,103.229
276,2,679.952,-277.515,493.422,-225,276,359.941,-225.965,63.4646,-100.23,151.411
276,5,357.681,-171.513,416.408,-165,276,359.941,-273.299,-45.4042,-35.5611,97.7945
276,1,869.52,-237.026,618.034,-15,276,359.941,-285.89,19.3462,-240.471,-50.5076
276,2,486.836,-171.513,416.408,-15,276,359.941,-497.337,-58.9732,-93.9943,-21.9933
276,1,769.332,-171.513,527.864,-255,276,359.941,100.479,-22.766,-49.5289,137.389
276,2,769.704,-65.512,493.422,-195,276,359.941,-137.018,-143.151,-77.0306,109.417
276,1,764.651,-237.026,618.034,-105,276,359.941,90.2625,42.1282,-142.364,-11.2331
276,1,409.134,-277.515,493.422,-105,276,359.941,-243.421,62.4074,-104.782,33.7653
276,1,797.72,-212.002,291.796,-165,276,359.941,-853.568,-40.0597,-62.294,176.046
276,1,485.388,-106.001,437.694,-135,276,359.941,-293.232,-112.123,-62.0459,70.4824
276,4,623.699,-277.515,562.306,-135,276,359.941,-56.901,73.7042,-125.019,38.6124
276,1,625.219,-106.001,437.694,-195,276,359.941,-294.327,-112.19,-62.3317,130.63
276,1,594.23,-171.513,416.408,-225,276,359.941,-366.303,-51.0371,-59.8184,170.336
276,1,453.877,-171.513,416.408,-45,276,359.941,-371.294,-51.3394,-61.1201,-8.99052
276,1,520.178,-277.515,493.422,-165,276,359.941,-191.403,65.5579,-91.2151,86.7505
276,1,727.23,-65.512,493.422,-135,276,359.941,-191.911,-146.476,-91.3476,56.819
276,1,649.821,-277.515,562.306,-75,276,359.941,-217.538,63.975,-166.916,0.274937
277,9,448.145,237.026,-437.694,195,277,267.895,211.136,15.6259,-33.4767,-25.7244
277,1,396.403,277.515,-562.306,105,277,267.895,-355.564,78.2512,-42.8477,81.0342
277,4,450.571,237.026,-437.694,165,277,267.895,302.575,-1.01206,-11.858,1.57159
277,2,634.999,237.026,-437.694,75,277,267.895,28.5705,48.8446,-76.64,99.6745
277,6,227.322,277.515,-562.306,195,277,267.895,-233.383,56.0196,-13.9607,-12.579
277,6,498.875,237.026,-437.694,225,277,267.895,93.4605,37.0375,-61.2983,-52.2444
277,3,576.706,237.026,-437.694,255,277,267.895,-25.5398,58.6903,-89.4331,-78.7254
277,2,484.653,237.026,-437.694,135,277,267.895,225.92,12.9358,-29.9814,33.8384
277,1,656.967,277.515,-562.306,285,277,267.895,-530.471,110.076,-84.2002,-93.7935
277,1,988.342,277.515,-673.762,195,277,267.895,-763.755,152.524,-27.8988,3.10525
277,1,459.713,277.515,-562.306,255,277,267.895,-418.522,89.7067,-57.7325,-67.104
277,1,378.753,343.027,-472.136,135,277,267.895,-262.226,-4.24432,-110.95,48.2739
277,7,211.799,277.515,-562.306,165,277,267.895,-217.721,53.1698,-10.2578,16.9578
277,5,327.856,343.027,-472.136,165,277,267.895,-236.661,-8.89591,-104.906,17.518
277,1,571.407,237.026,-437.694,105,277,267.895,127.855,30.7792,-53.1665,66.7384
277,2,644.042,171.513,-527.864,105,277,267.895,-184.81,153.184,-36.9189,75.9846
277,1,607.612,171.513,-527.864,135,277,267.895,-146.614,146.233,-27.8882,44.8551
277,7,339.387,343.027,-472.136,195,277,267.895,-254.318,-5.68314,-109.08,-11.9599
277,1,588.335,171.513,-527.864,165,277,267.895,-136.261,144.35,-25.4405,14.5489
277,1,419.845,277.515,-562.306,225,277,267.895,-314.247,70.7333,-33.0792,-40.1877
277,1,551.589,171.513,-527.864,195,277,267.895,-158.27,148.354,-30.644,-14.8002
277,1,429.286,277.515,-562.306,135,277,267.895,-272.858,63.2022,-23.2936,48.5884
277,1,479.434,383.516,-527.864,165,277,267.895,-462.959,-8.20865,-102.681,24.2101
278,579,194.639,555.029,180.34,75,278,363.411,49.7871,17.7784,-20.0689,-17.5965
278,331,160.029,555.029,180.34,45,278,363.411,-39.5148,13.8402,-40.7889,-4.08735
278,85,297.376,555.029,180.34,105,278,363.411,63.2267,18.3711,-16.9506,-45.1147
278,45,328.534,620.541,201.626,45,278,363.411,-52.1854,-52.2305,-65.0148,-6.42715
278,49,345.656,620.541,201.626,75,278,363.411,59.567,-47.3023,-39.0858,-15.7905
278,12,410.46,620.541,201.626,105,278,363.411,131.413,-44.134,-22.416,-32.5231
278,23,419.45,555.029,180.34,135,278,363.411,49.0466,17.7458,-20.2407,-77.7332
278,4,680.404,555.029,180.34,195,278,363.411,5.72585,15.8353,-30.2921,-145.733
278,1,677.678,555.029,291.796,15,278,363.411,-142.88,9.28189,-176.228,6.82475
278,8,225.011,555.029,180.34,15,278,363.411,-172.261,7.9862,-71.5891,1.39909
278,1,756.611,620.541,201.626,195,278,363.411,142.036,-43.6655,-19.9512,-120.561
278,3,369.059,620.541,201.626,15,278,363.411,-182.881,-57.9942,-95.3392,-0.562023
278,8,549.887,555.029,180.34,165,278,363.411,28.4646,16.8381,-25.0162,-111.534
278,1,441.678,620.541,90.17,75,278,363.411,-360.684,-65.8352,-25.1374,-93.3959
278,1,517.695,620.541,201.626,135,278,363.411,156.54,-43.0259,-16.5858,-57.8829
278,2,439.751,620.541,201.626,-15,278,363.411,-321.565,-64.1101,-127.517,3.82794
278,2,408.391,620.541,90.17,15,278,363.411,-415.871,-68.2689,-37.9421,-43.587
278,2,649.846,555.029,291.796,45,278,363.411,-1.28999,15.5259,-143.376,2.97141
278,1,509.778,489.517,90.17,15,278,363.411,-521.056,58.1166,-62.3471,-63.0108
278,1,713.516,620.541,201.626,-75,278,363.411,-608.428,-76.7605,-194.075,10.8547
278,1,896.808,726.543,236.068,135,278,363.411,-23.1945,-156.954,-92.7303,-91.0736
278,1,1006.48,661.03,326.238,135,278,363.411,407.05,-72.4675,-83.074,-11.6228
278,1,717.082,555.029,0,15,278,363.411,-705.463,-15.5277,-14.9638,-97.0643
279,7,355.458,-514.54,-236.068,-45,279,325.442,-115.598,-13.3257,-90.6128,41.4757
279,19,303.034,-449.028,-326.238,-45,279,325.442,-103.152,-77.2535,0.990832,38.4166
279,20,397.845,-514.54,-236.068,-75,279,325.442,-8.32496,0.328655,-78.2565,45.1094
279,80,352.269,-449.028,-326.238,-75,279,325.442,-3.0991,-64.5181,12.5154,43.825
279,12,439.831,-449.028,-326.238,-105,279,325.442,77.3403,-54.2793,21.7808,54.0541
279,1,715.624,-449.028,-326.238,-165,279,325.442,185.36,-40.5299,34.223,87.5043
279,14,291.938,-555.029,-291.796,-75,279,325.442,-128.584,25.5103,-36.3806,74.6675
279,3,259.107,-555.029,-291.796,-15,279,325.442,-240.777,11.2298,-49.3034,42.2428
279,25,227.698,-555.029,-291.796,-45,279,325.442,-175.674,19.5165,-41.8046,56.2415
279,3,355.397,-555.029,-360.68,-45,279,325.442,-302.598,3.36091,12.4598,87.4375
279,4,327.632,-555.029,-291.796,15,279,325.442,-329.384,-0.0486879,-59.5097,34.0214
279,7,395.113,-555.029,-291.796,-105,279,325.442,-92.3558,30.1217,-32.2076,95.763
279,7,315.499,-449.028,-326.238,-15,279,325.442,-218.556,-91.9428,-12.302,36.7814
279,1,374.535,-449.028,-326.238,15,279,325.442,-344.061,-107.918,-26.7582,37.6286
279,7,481.914,-514.54,-236.068,-105,279,325.442,82.6697,11.911,-67.7754,52.7442
279,6,361.311,-514.54,-236.068,-15,279,325.442,-234.868,-28.5071,-104.351,40.7906
279,1,730.094,-620.541,-201.626,-75,279,325.442,-470.404,47.5136,-165.923,158.682
279,3,366.068,-555.029,-360.68,-75,279,325.442,-283.398,5.80468,14.6712,112.719
279,3,341.057,-555.029,-360.68,-15,279,325.442,-322.072,0.882063,10.2166,62.2241
279,1,1057.55,-620.541,-201.626,-135,279,325.442,-341.861,63.8753,-151.117,187.088
279,1,778.031,-343.027,-291.796,-45,279,325.442,-231.926,-199.646,-48.284,70.0675
279,3,383.462,-555.029,-360.68,15,279,325.442,-342.373,-1.702,7.87819,37.2139
279,1,721.69,-449.028,-326.238,105,279,325.442,-749.577,-159.534,-73.4674,47.2988
279,1,923.302,-343.027,-360.68,-135,279,325.442,-90.8807,-181.693,36.8463,125.4
279,2,448.855,-555.029,-360.68,-105,279,325.442,-264.324,8.2326,16.8683,138.03
279,3,580.622,-514.54,-236.068,-135,279,325.442,155.42,21.1711,-59.3956,64.8632
279,2,529.345,-555.029,-291.796,-135,279,325.442,-62.2467,33.9542,-28.7395,118.363
279,1,705.274,-383.516,-236.068,-75,279,325.442,28.5091,-126.007,-74.0138,36.0561
279,1,738.769,-449.028,-437.694,-15,279,325.442,-617.391,-142.709,53.2143,134.81
280,81,315.502,555.029,291.796,-135,280,278.109,47.6547,41.4038,-34.8841,-23.9276
280,4,429,555.029,180.34,-165,280,278.109,-167.059,84.7419,79.6792,-41.4229
280,46,278.45,555.029,291.796,-165,280,278.109,-63.7003,63.8798,-33.2726,-18.5596
280,8,507.808,555.029,180.34,-105,280,278.109,15.581,47.8776,77.0361,-61.0224
280,8,306.06,620.541,201.626,-135,280,278.109,-176.867,21.2095,58.5351,-73.5924
280,1,593.585,555.029,180.34,-75,280,278.109,77.4935,35.3811,76.1401,-77.3272
280,10,451.991,555.029,180.34,-135,280,278.109,-66.4784,64.4406,78.2236,-49.1742
280,6,265.936,620.541,201.626,-165,280,278.109,-225.373,30.9999,59.237,-54.322
280,1,590.938,661.03,326.238,-75,280,278.109,-364.252,18.5426,-63.3652,-175.043
280,10,398.426,555.029,291.796,-105,280,278.109,125.966,25.5972,-36.0173,-36.6048
280,7,304.008,555.029,291.796,-195,280,278.109,-193.028,89.9834,-31.401,-17.1672
280,5,502.793,620.541,201.626,-75,280,278.109,-126.963,11.1368,57.8129,-122.553
280,5,396.303,620.541,201.626,-105,280,278.109,-146.362,15.0523,58.0936,-96.8445
280,1,420.736,661.03,326.238,-165,280,278.109,-417.343,29.2584,-62.5969,-96.7863
280,2,505.119,555.029,291.796,-75,280,278.109,168.648,16.9824,-36.635,-57.1636
280,1,505.8,661.03,326.238,-105,280,278.109,-376.007,20.9152,-63.1951,-147.643
280,7,448.12,620.541,201.626,-195,280,278.109,-298.429,45.7459,60.2943,-40.4824
280,2,820.274,449.028,326.238,-225,280,278.109,-417.924,241.378,-62.5885,-36.9149
280,1,584.316,620.541,381.966,-165,280,278.109,-500.067,86.4447,-117.128,-115.085
280,1,403.473,555.029,291.796,-225,280,278.109,-330.609,117.753,-29.41,-17.6005
280,1,692.938,661.03,326.238,-45,280,278.109,-355.717,16.8198,-63.4887,-203.154
280,1,485.615,620.541,201.626,-225,280,278.109,-396.28,65.4961,61.7103,-32.1271
280,1,621.299,620.541,201.626,-45,280,278.109,-114.127,8.54605,57.6271,-149.714
280,1,753.099,449.028,214.782,-135,280,278.109,77.8203,141.316,41.6934,-17.2549
281,58,284.336,-106.001,326.238,-105,281,348.314,111.443,18.7909,-25.3239,-17.6062
281,69,344.759,-106.001,326.238,-75,281,348.314,-7.10137,48.1377,-44.6901,-42.4317
281,9,437.022,-106.001,326.238,-45,281,348.314,-129.342,78.3996,-64.6603,-67.0958
281,14,450.445,-106.001,326.238,-195,281,348.314,-6.3247,47.9454,-44.5632,77.5344
281,34,290.307,-106.001,326.238,-135,281,348.314,165.97,5.29214,-16.4159,10.0137
281,27,352.951,-106.001,326.238,-165,281,348.314,85.8517,25.1262,-29.5046,43.5109
281,1,806.053,-106.001,437.694,-75,281,348.314,-52.9525,59.4886,-163.637,-40.4302
281,2,589.491,-171.513,236.068,-165,281,348.314,-147.585,148.428,22.5295,53.7005
281,2,554.238,-171.513,236.068,-135,281,348.314,-138.994,146.301,23.933,23.3255
281,1,830.408,-212.002,291.796,-15,281,348.314,-139.543,186.926,-31.8847,-96.6505
281,1,1053.1,-277.515,201.626,-135,281,348.314,-229.224,274.64,43.6343,27.2641
281,2,412.559,0,291.796,-105,281,348.314,-304.24,15.6962,-58.7908,0.538557
281,2,549.971,-106.001,326.238,-15,281,348.314,-252.373,108.857,-84.7595,-91.7254
281,1,905.314,-171.513,236.068,-45,281,348.314,-288.72,183.367,-0.527396,-60.1389
281,4,563.248,-106.001,326.238,-225,281,348.314,-99.9571,71.125,-59.8597,111.622
281,2,572.937,-171.513,236.068,-105,281,348.314,-161.728,151.929,20.219,-5.68217
281,1,619.165,0,291.796,-195,281,348.314,-449.565,51.6728,-82.5321,96.882
281,1,435.598,-65.512,201.626,-165,281,348.314,-432.817,113.039,10.3738,66.151
281,1,730.935,-106.001,437.694,-105,281,348.314,5.1337,45.1088,-154.147,-12.9657
281,1,765.797,-171.513,236.068,-225,281,348.314,-236.469,170.432,8.0087,117.58
281,1,584.553,-65.512,201.626,-45,281,348.314,-523.241,135.424,-4.39842,-49.902
281,2,1073.6,-106.001,326.238,105,281,348.314,-746.302,231.134,-165.451,-190.165
282,1,446.473,-0,-360.68,-75,282,259.701,-253.235,-57.0694,-3.27058,128.92
282,34,265.987,-106.001,-326.238,-45,282,259.701,-90.6526,46.5356,-9.74251,59.0731
282,17,426.986,-0,-291.796,-75,282,259.701,-15.5257,-60.5725,-31.26,70.6607
282,3,386.881,-0,-360.68,-45,282,259.701,-286.808,-56.5746,-9.04631,107.148
282,9,483.532,-106.001,-326.238,-105,282,259.701,-9.14699,45.3345,4.27939,99.0974
282,4,314.66,-0,-291.796,-15,282,259.701,-174.891,-58.224,-58.6765,49.7186
282,29,219.442,-106.001,-326.238,-15,282,259.701,-153.814,47.4664,-20.6085,44.553
282,1,547.603,-65.512,-201.626,15,282,259.701,-241.519,8.26994,-160.309,36.0482
282,27,365.428,-106.001,-326.238,-75,282,259.701,-44.6894,45.8583,-1.83519,77.8083
282,9,348.905,-0,-291.796,-45,282,259.701,-86.6688,-59.5241,-43.4992,58.0968
282,1,606.995,-106.001,-326.238,-135,282,259.701,20.4396,44.8985,9.36934,121.846
282,2,360.143,-0,-291.796,15,282,259.701,-278.932,-56.6907,-76.5753,45.2175
282,1,1110.24,-106.001,-145.898,-105,282,259.701,258.182,41.3949,-130.07,33.5792
282,2,719.932,-65.512,-201.626,-75,282,259.701,194.1,1.85029,-85.3669,19.2847
282,5,346.175,-0,-360.68,-15,282,259.701,-327.086,-55.9811,-15.9755,87.0193
282,5,249.372,-106.001,-326.238,15,282,259.701,-239.828,48.734,-35.406,35.6337
282,1,654.153,-171.513,-236.068,-45,282,259.701,-150.077,112.923,-110.136,73.637
282,4,361.345,-106.001,-326.238,45,282,259.701,-347.246,50.317,-53.8858,31.9603
282,2,545.634,-0,-360.68,-105,282,259.701,-223.955,-57.5009,1.76665,151.744
282,3,410.58,-0,-291.796,45,282,259.701,-395.238,-54.9767,-96.5841,43.7223
282,1,756.617,-65.512,-201.626,-105,282,259.701,339.065,-0.286041,-60.4276,13.7559
282,2,657.25,-0,-291.796,-135,282,259.701,85.3891,-62.0597,-13.899,105.928
282,2,567.815,-65.512,-201.626,-45,282,259.701,48.9592,3.9892,-110.336,24.8564
282,1,541.117,-65.512,-201.626,-15,282,259.701,-96.2591,6.12926,-135.319,30.4472
282,6,529.743,-0,-291.796,-105,282,259.701,40.5672,-61.3991,-21.61,86.9132
282,1,712.214,-171.513,-236.068,45,282,259.701,-511.923,118.256,-172.386,72.3201
283,322,78.2166,0,583.592,225,283,271.459,-69.3596,20.8621,7.63737,-9.21022
283,223,102.652,0,583.592,195,283,271.459,-78.8796,22.63,9.8547,21.1124
283,31,204.387,0,583.592,255,283,271.459,-178.28,41.0884,33.0063,-35.5195
283,20,229.189,0,583.592,165,283,271.459,-170.04,39.5582,31.087,54.2013
283,2,333.616,0,583.592,285,283,271.459,-296.802,63.0977,60.6114,-61.5034
283,4,526.545,-65.512,493.422,255,283,271.459,148.837,45.8555,46.9868,-46.6037
283,1,505.098,65.512,493.422,255,283,271.459,-311.653,0.343585,154.241,-31.0002
283,5,464.749,65.512,493.422,225,283,271.459,-268.374,-7.69326,144.16,-2.46667
283,2,1047.81,-65.512,493.422,45,283,271.459,-143.523,100.146,115.081,173.303
283,1,466.903,65.512,493.422,195,283,271.459,-257.352,-9.73999,141.593,27.1599
283,3,588.468,-65.512,493.422,285,283,271.459,28.4192,68.2168,75.0335,-72.5234
283,2,446.724,0,652.476,195,283,271.459,-397.028,81.7095,15.0713,31.8927
283,3,501.094,-65.512,493.422,195,283,271.459,337.863,10.7537,2.9602,6.99115
283,1,587.666,-106.001,618.034,225,283,271.459,-310.375,171.619,29.3307,-1.04349
283,1,920.026,-65.512,493.422,105,283,271.459,52.7983,63.6897,69.3553,106.65
283,1,583.598,-65.512,493.422,225,283,271.459,267.99,23.729,19.2345,-20.6412
283,1,836.183,-171.513,527.864,225,283,271.459,67.8156,166.902,31.4155,-13.8584
283,2,797.267,-65.512,493.422,75,283,271.459,-45.3245,81.9109,92.2093,139.975
283,1,581.87,65.512,493.422,135,283,271.459,-324.909,2.80504,157.328,89.449
283,1,373.552,0,652.476,225,283,271.459,-389.777,80.363,13.3824,1.64703
283,1,537.221,-65.512,493.422,165,283,271.459,248.07,27.4281,23.8741,40.0338
283,1,459.291,0,652.476,255,283,271.459,-437.984,89.315,24.6106,-26.7195
284,41,384.967,-792.055,326.238,255,284,254.799,1.23227,-59.3394,-58.0483,-19.9461
284,11,303.464,-898.056,291.796,195,284,254.799,-160.131,40.7502,-71.4887,43.6105
284,42,376.675,-792.055,326.238,225,284,254.799,28.1078,-58.3549,-50.0733,9.46155
284,2,555.518,-832.544,381.966,195,284,254.799,277.287,-8.73745,-31.861,33.9694
284,22,256.233,-898.056,291.796,255,284,254.799,-141.779,41.4225,-66.0428,-16.794
284,15,414.996,-792.055,326.238,195,284,254.799,-3.34353,-59.5071,-59.4061,40.1548
284,33,245.582,-898.056,291.796,225,284,254.799,-121.17,42.1775,-59.9275,12.7518
284,2,829.634,-898.056,291.796,75,284,254.799,-510.355,27.9201,-175.412,171.33
284,3,573.661,-832.544,381.966,285,284,254.799,157.223,-13.1359,-67.4882,-53.3843
284,6,439.193,-792.055,326.238,285,284,254.799,-71.8907,-62.0182,-79.7465,-48.3344
284,7,334.195,-898.056,291.796,285,284,254.799,-213.034,38.8122,-87.1867,-45.2235
284,1,640.321,-898.056,403.252,225,284,254.799,199.384,53.9207,-76.2635,5.68648
284,7,491.833,-792.055,326.238,165,284,254.799,-71.6758,-62.0104,-79.6827,71.6609
284,4,400.939,-898.056,291.796,165,284,254.799,-233.05,38.0789,-93.1263,75.2177
284,3,526.046,-832.544,381.966,255,284,254.799,273.871,-8.8626,-32.8747,-25.9553
284,1,665.857,-898.056,403.252,195,284,254.799,180.956,53.2456,-81.7319,36.0927
284,1,682.655,-726.543,236.068,255,284,254.799,-534.016,-144.46,-126.706,-8.14879
284,1,369.242,-832.544,201.626,255,284,254.799,-329.266,-30.9579,-31.507,-12.6616
284,1,591.76,-792.055,326.238,135,284,254.799,-156.375,-65.1132,-104.816,103.528
284,1,784.22,-898.056,403.252,285,284,254.799,98.1777,50.2131,-106.295,-52.0828
285,365,182.587,-171.513,55.728,-255,285,220.329,-24.3779,-6.81246,-16.6281,42.5234
285,101,279.289,-212.002,0,-255,285,220.329,-44.5704,32.5568,41.2726,48.0617
285,148,307.977,-171.513,55.728,-285,285,220.329,25.938,-4.02238,-22.0418,58.7228
285,216,100.956,-171.513,55.728,-225,285,220.329,-78.5004,-9.81362,-10.8047,27.368
285,23,235.887,-212.002,0,-225,285,220.329,-142.133,27.1469,51.7698,44.8209
285,44,372.536,-212.002,0,-285,285,220.329,41.8914,37.3513,31.9697,54.3472
285,23,174.398,-171.513,55.728,-195,285,220.329,-145.424,-13.5246,-3.60403,15.7238
285,5,481,-106.001,-34.442,-255,285,220.329,-52.9031,-73.9062,76.6111,50.3472
285,3,448.303,-171.513,55.728,-165,285,220.329,-244.176,-19.0006,7.02122,12.8092
285,11,261.946,-212.002,0,-195,285,220.329,-249.787,21.1773,63.3529,44.3482
285,1,484.833,-106.001,-34.442,-195,285,220.329,-319.749,-88.7032,105.323,63.5372
285,7,539.119,-106.001,-34.442,-285,285,220.329,79.1324,-66.5847,62.4047,44.1328
285,2,456.95,-106.001,-34.442,-225,285,220.329,-185.979,-81.2854,90.9295,56.847
285,3,361.805,-212.002,0,-165,285,220.329,-365.349,14.7693,75.7868,46.0442
285,1,887.063,-106.001,-145.898,-225,285,220.329,-370.656,-91.526,222.256,107.5
286,55,260.373,65.512,-562.306,-45,286,328.093,-88.1811,49.7482,35.7902,-41.2136
286,48,332.37,65.512,-562.306,-15,286,328.093,-27.019,49.7031,23.7057,-57.4228
286,25,347.96,106.001,-618.034,-45,286,328.093,59.6536,9.15014,62.3087,-7.87996
286,5,512.153,171.513,-639.32,-45,286,328.093,-34.2624,-56.2926,102.151,-29.056
286,15,437.257,65.512,-562.306,15,286,328.093,11.2323,49.6749,16.1479,-78.798
286,13,403.88,106.001,-618.034,-15,286,328.093,204.684,9.04312,33.6532,-5.17859
286,27,252.374,65.512,-562.306,-75,286,328.093,-177.254,49.814,53.3895,-31.2977
286,6,396.769,106.001,-618.034,-105,286,328.093,-234.629,9.3673,120.454,-14.2344
286,16,390.268,106.001,-618.034,15,286,328.093,333.251,8.94824,8.25066,-6.18946
286,8,269.927,171.513,-527.864,-75,286,328.093,-265.849,-56.1217,36.4521,-51.2739
286,20,339.73,106.001,-618.034,-75,286,328.093,-87.2228,9.25853,91.3288,-10.9975
286,7,547.249,171.513,-639.32,-15,286,328.093,87.5407,-56.3824,78.0847,-31.592
286,1,649.796,106.001,-437.694,-135,286,328.093,-537.887,9.59109,0.0320588,-52.6128
286,10,363.945,171.513,-527.864,-15,286,328.093,-174.481,-56.1891,18.3995,-90.6724
286,4,307.026,65.512,-562.306,-105,286,328.093,-289.328,49.8967,75.5333,-26.568
286,9,288.353,171.513,-527.864,-45,286,328.093,-210.7,-56.1624,25.5558,-68.8391
286,1,915.86,106.001,-729.49,15,286,328.093,294.246,8.97703,127.413,-14.9842
286,1,894.118,106.001,-618.034,-165,286,328.093,-529.999,9.58527,178.813,-20.8342
286,3,502.309,106.001,-618.034,45,286,328.093,369.617,8.92141,1.06544,-27.9897
286,7,453.998,171.513,-527.864,15,286,328.093,-150.305,-56.2069,13.6228,-115.221
286,2,615.462,171.513,-639.32,15,286,328.093,194.57,-56.4614,56.9377,-37.4592
286,5,554.2,65.512,-562.306,45,286,328.093,35.3713,49.6571,11.3784,-103.355
286,2,536.725,106.001,-437.694,-45,286,328.093,-527.261,9.58325,-2.06739,-140.217
286,2,755.652,237.026,-437.694,-45,286,328.093,-746.531,-121.28,41.2563,-189.658
286,1,572.257,171.513,-527.864,45,286,328.093,-133.305,-56.2195,10.2639,-141.388
286,1,751.601,-0,-652.476,-15,286,328.093,-89.4707,115.261,126.215,-71.5044
287,40,274.902,-620.541,-562.306,195,287,315.508,-95.2683,18.9875,53.2474,55.2127
287,35,359.749,-620.541,-562.306,165,287,315.508,-15.3931,8.68175,53.0103,63.5985
287,3,656.4,-726.543,-527.864,135,287,315.508,190.58,88.1084,17.9569,37.8622
287,13,253.787,-620.541,-562.306,225,287,315.508,-186.417,30.7479,53.5179,49.8776
287,3,534.883,-726.543,-527.864,195,287,315.508,-83.0074,123.408,18.769,51.895
287,2,578.705,-726.543,-527.864,165,287,315.508,53.9538,105.736,18.3624,44.8333
287,5,411.605,-661.03,-437.694,195,287,315.508,-133.153,64.3646,-71.2522,65.4645
287,2,352.503,-555.029,-472.136,195,287,315.508,-274.944,-23.3421,-36.3894,103.833
287,3,420.838,-555.029,-472.136,165,287,315.508,-227.23,-29.4983,-36.531,120.922
287,3,520.557,-726.543,-527.864,225,287,315.508,-220.181,141.106,19.1761,59.014
287,14,470.351,-661.03,-437.694,165,287,315.508,-29.1447,50.945,-71.5609,67.3197
287,6,466.793,-620.541,-562.306,135,287,315.508,54.767,-0.370542,52.802,74.6132
287,1,556.871,-661.03,-437.694,135,287,315.508,67.0187,38.5377,-71.8463,71.2979
287,1,508.481,-514.54,-527.864,225,287,315.508,-479.735,-37.4083,19.9465,129.249
287,5,305.934,-620.541,-562.306,255,287,315.508,-288.706,43.9454,53.8215,47.5568
287,3,390.574,-661.03,-437.694,225,287,315.508,-243.962,78.6615,-70.9233,65.4492
287,1,587.925,-620.541,-562.306,105,287,315.508,117.52,-8.46716,52.6158,87.6322
287,1,743.381,-555.029,-360.68,225,287,315.508,-670.417,27.6831,-146.672,180.848
287,2,649.677,-661.03,-437.694,255,287,315.508,-360.32,93.6744,-70.578,66.9357
287,2,638.442,-555.029,-472.136,105,287,315.508,-135.048,-41.3919,-36.8046,155.977
287,1,520.496,-555.029,-472.136,135,287,315.508,-180.728,-35.4982,-36.669,138.338
287,1,506.951,-555.029,-472.136,285,287,315.508,-434.777,-2.71991,-35.915,57.0838
